transaction_id,timestamp,customer_id,account_id,amount,currency,transaction_type,channel,country_of_residence,counterparty_account_id,counterparty_country,customer_segment,kyc_risk_level,is_pep,on_sanctions_list,model_risk_score,tx_count_24h,total_amount_24h,tx_count_7d,total_amount_7d,unique_counterparties_30d
T000001530,2025-11-12T11:52:15Z,C000131,AC00000059,112154,USD,SWIFT_OUT,INTERNET,PL,CP00001635,PL,SME,MEDIUM,False,False,0.78,0,189926,0,520161,1
T000001531,2025-11-30T01:12:12Z,C000127,AC00000492,18476,EUR,SEPA_CREDIT,INTERNET,PL,CP00001799,UA,RETAIL_PREMIUM,HIGH,True,False,0.64,0,36480,2,83196,10
T000001532,2025-12-10T08:40:21Z,C000380,AC00000056,15839,EUR,SEPA_CREDIT,INTERNET,PL,CP00001359,GB,SME,HIGH,False,False,0.63,1,38303,4,95484,4
T000001533,2025-11-22T10:30:42Z,C000256,AC00000464,3701,USD,INTERNAL,MOBILE,PL,CP00000930,DE,RETAIL_STANDARD,MEDIUM,False,False,0.51,36,110242,52,530038,16
T000001534,2025-12-03T10:54:22Z,C000130,AC00000335,1688,USD,INTERNAL,POS,PL,CP00000993,GB,RETAIL_STANDARD,MEDIUM,False,False,0.08,1,1688,6,4638,1
T000001535,2025-11-17T17:36:10Z,C000008,AC00000424,9445,USD,SEPA_CREDIT,INTERNET,PL,CP00001637,PL,RETAIL_PREMIUM,HIGH,True,False,0.85,1,17878,2,46489,3
T000001536,2025-11-16T07:01:06Z,C000005,AC00000190,83730,USD,SWIFT_OUT,BRANCH,PL,CP00002644,NL,RETAIL_PREMIUM,HIGH,False,False,0.41,3,114370,3,195175,1
T000001537,2025-11-17T05:41:11Z,C000360,AC00000061,2845,USD,CARD_POS,POS,PL,CP00001048,NL,RETAIL_PREMIUM,LOW,False,False,0.23,1,2845,5,8226,4
T000001538,2025-11-27T13:11:24Z,C000495,AC00000365,1495,EUR,SEPA_CREDIT,POS,PL,CP00000810,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.22,0,1495,0,4110,2
T000001539,2025-11-20T21:09:44Z,C000322,AC00000507,1911,EUR,SEPA_CREDIT,MOBILE,PL,CP00000439,NL,RETAIL_STANDARD,MEDIUM,False,False,0.02,2,3822,4,8876,1
T000001540,2025-11-13T18:08:06Z,C000467,AC00000325,62527,USD,SWIFT_OUT,INTERNET,PL,CP00000795,NL,SME,MEDIUM,False,False,0.75,0,76871,0,115708,6
T000001541,2025-11-13T09:03:36Z,C000297,AC00000506,2994,PLN,INTERNAL,MOBILE,PL,CP00001688,PL,RETAIL_STANDARD,LOW,False,False,0.09,1,2994,5,6825,3
T000001542,2025-12-06T19:48:08Z,C000004,AC00000496,1368,USD,INTERNAL,INTERNET,PL,CP00000331,US,RETAIL_STANDARD,MEDIUM,False,False,0.09,3,4104,5,4966,2
T000001543,2025-12-03T11:28:39Z,C000258,AC00000172,1447,USD,INTERNAL,INTERNET,PL,CP00000065,DE,RETAIL_STANDARD,LOW,False,False,0.11,0,1447,1,3417,4
T000001544,2025-11-17T07:47:57Z,C000171,AC00000025,629,EUR,SEPA_CREDIT,INTERNET,PL,CP00000524,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.07,3,1887,8,2943,1
T000001545,2025-11-25T14:44:58Z,C000399,AC00000255,2795,USD,INTERNAL,INTERNET,PL,CP00000818,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.84,26,63281,75,191867,20
T000001546,2025-11-28T16:51:04Z,C000393,AC00000205,403,USD,CARD_POS,POS,PL,CP00000033,US,RETAIL_STANDARD,LOW,False,False,0.18,2,806,7,827,3
T000001547,2025-12-08T14:31:59Z,C000412,AC00000426,2780,EUR,INTERNAL,MOBILE,PL,CP00002208,UA,RETAIL_PREMIUM,LOW,False,False,0.21,1,2780,1,7802,3
T000001548,2025-12-09T01:58:50Z,C000397,AC00000346,1351,PLN,INTERNAL,MOBILE,PL,CP00000251,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.02,2,2702,2,7562,4
T000001549,2025-11-18T05:47:34Z,C000371,AC00000002,978,EUR,CARD_POS,MOBILE,PL,CP00000722,AE,RETAIL_PREMIUM,LOW,False,False,0.11,0,978,4,1948,1
T000001550,2025-12-10T01:33:33Z,C000103,AC00000379,2377,PLN,SEPA_CREDIT,MOBILE,PL,CP00001030,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.12,3,7131,3,12682,1
T000001551,2025-12-08T17:45:25Z,C000054,AC00000365,1710,USD,INTERNAL,BRANCH,PL,CP00001725,US,RETAIL_STANDARD,MEDIUM,False,False,0.93,10,17296,85,86710,8
T000001552,2025-12-02T05:19:23Z,C000445,AC00000216,2868,PLN,SEPA_CREDIT,MOBILE,PL,CP00002608,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.02,0,2868,5,6754,5
T000001553,2025-11-23T13:41:23Z,C000030,AC00000406,1552,USD,INTERNAL,MOBILE,PL,CP00000871,NL,RETAIL_STANDARD,MEDIUM,False,False,0.24,2,3104,6,8616,1
T000001554,2025-11-14T13:40:09Z,C000388,AC00000459,1930,PLN,CARD_POS,MOBILE,PL,CP00000628,PL,RETAIL_STANDARD,MEDIUM,False,False,0.07,1,1930,1,5604,4
T000001555,2025-11-15T03:52:34Z,C000496,AC00000385,92009,EUR,SEPA_CREDIT,INTERNET,PL,CP00001664,PL,SME,HIGH,False,False,0.68,3,135641,5,235866,6
T000001556,2025-11-20T09:28:53Z,C000113,AC00000218,184,PLN,CARD_POS,MOBILE,PL,CP00002043,US,RETAIL_PREMIUM,MEDIUM,False,False,0.09,3,552,8,950,2
T000001557,2025-11-23T03:25:38Z,C000412,AC00000458,113305,USD,INTERNAL,BRANCH,PL,CP00000032,DE,RETAIL_STANDARD,HIGH,False,False,0.64,48,5662534,116,6687233,33
T000001558,2025-11-13T21:19:24Z,C000326,AC00000394,332,USD,CARD_POS,POS,PL,CP00002655,NL,RETAIL_STANDARD,LOW,False,False,0.04,2,664,3,1813,2
T000001559,2025-11-14T05:41:18Z,C000261,AC00000328,103668,PLN,CASH_OUT,ATM,PL,CP00000351,AE,RETAIL_STANDARD,LOW,False,False,0.58,18,1942869,90,5951827,26
T000001560,2025-11-16T00:12:44Z,C000053,AC00000081,131,PLN,CARD_POS,POS,PL,CP00002199,DE,RETAIL_STANDARD,MEDIUM,False,False,0.24,3,393,3,1139,2
T000001561,2025-11-23T21:23:57Z,C000259,AC00000170,5038,EUR,CARD_POS,INTERNET,PL,CP00001655,US,RETAIL_STANDARD,MEDIUM,False,False,0.45,21,107535,42,346300,6
T000001562,2025-11-19T11:25:26Z,C000009,AC00000243,2978,EUR,INTERNAL,POS,PL,CP00001850,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.11,3,8934,4,18089,4
T000001563,2025-12-07T13:10:47Z,C000390,AC00000049,2857,USD,INTERNAL,INTERNET,PL,CP00002006,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.07,1,2857,3,7289,5
T000001564,2025-11-27T13:39:48Z,C000320,AC00000351,29605,PLN,SWIFT_OUT,BRANCH,PL,CP00001316,AE,HNWI,HIGH,True,False,0.65,2,41937,9,85147,4
T000001565,2025-11-27T09:58:29Z,C000023,AC00000262,1375,USD,INTERNAL,BRANCH,PL,CP00001541,NL,SME,MEDIUM,False,False,0.5,28,49566,90,131234,9
T000001566,2025-11-20T16:57:08Z,C000015,AC00000380,2199,PLN,SEPA_CREDIT,POS,PL,CP00000784,PL,RETAIL_STANDARD,LOW,False,False,0.06,2,4398,2,9645,1
T000001567,2025-11-23T17:18:29Z,C000121,AC00000084,2714,USD,CARD_POS,MOBILE,PL,CP00001967,GB,RETAIL_STANDARD,MEDIUM,False,False,0.63,24,60759,84,172459,20
T000001568,2025-11-26T14:36:27Z,C000269,AC00000426,4556,PLN,SWIFT_OUT,INTERNET,PL,CP00002867,NL,RETAIL_PREMIUM,HIGH,True,False,0.85,4,4771,9,8493,14
T000001569,2025-12-06T07:44:12Z,C000231,AC00000489,5985,PLN,INTERNAL,INTERNET,PL,CP00003061,GB,RETAIL_STANDARD,MEDIUM,False,False,0.64,21,104663,60,246132,25
T000001570,2025-12-10T04:15:44Z,C000487,AC00000377,1258,PLN,INTERNAL,POS,PL,CP00000306,GB,RETAIL_STANDARD,LOW,False,False,0.16,0,1258,4,3178,2
T000001571,2025-11-24T12:46:27Z,C000380,AC00000016,27689,EUR,SWIFT_IN,INTERNET,PL,CP00001793,UA,SME,HIGH,False,False,0.48,0,42737,0,79521,8
T000001572,2025-12-03T09:21:17Z,C000338,AC00000284,444,PLN,INTERNAL,POS,PL,CP00002008,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.17,3,1332,8,2230,5
T000001573,2025-11-27T01:20:02Z,C000004,AC00000470,879,USD,SEPA_CREDIT,INTERNET,PL,CP00002342,NL,RETAIL_STANDARD,MEDIUM,False,False,0.77,26,25935,37,91601,13
T000001574,2025-11-29T14:34:32Z,C000303,AC00000485,79856,EUR,INTERNAL,BRANCH,PL,CP00000954,PL,RETAIL_STANDARD,HIGH,False,False,0.91,29,3228221,39,11786720,21
T000001575,2025-12-03T21:45:20Z,C000390,AC00000131,1852,USD,CARD_POS,INTERNET,PL,CP00002665,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.06,1,1852,3,5490,4
T000001576,2025-11-24T12:34:05Z,C000273,AC00000363,3619,EUR,INTERNAL,INTERNET,PL,CP00000929,US,RETAIL_STANDARD,HIGH,False,False,0.83,22,81538,77,201722,6
T000001577,2025-11-26T10:15:53Z,C000214,AC00000302,1219,USD,SEPA_CREDIT,INTERNET,PL,CP00002104,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.19,3,3657,6,7288,2
T000001578,2025-11-28T01:06:03Z,C000131,AC00000199,313,EUR,CARD_POS,MOBILE,PL,CP00001339,NL,RETAIL_STANDARD,LOW,False,False,0.01,3,939,8,1412,2
T000001579,2025-12-04T09:50:23Z,C000392,AC00000296,36430,USD,SEPA_CREDIT,INTERNET,PL,CP00002131,PL,SME,HIGH,False,False,0.51,3,63010,6,154130,2
T000001580,2025-12-03T00:58:56Z,C000036,AC00000220,1032,USD,CARD_POS,MOBILE,PL,CP00000448,GB,RETAIL_PREMIUM,LOW,False,False,0.07,1,1032,5,2531,2
T000001581,2025-11-14T01:21:47Z,C000073,AC00000039,102541,USD,SWIFT_OUT,INTERNET,PL,CP00001066,UA,RETAIL_PREMIUM,HIGH,False,False,0.64,3,118319,3,233191,5
T000001582,2025-11-14T15:28:14Z,C000104,AC00000509,1351,EUR,INTERNAL,INTERNET,PL,CP00001935,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.01,3,4053,3,7748,2
T000001583,2025-11-25T20:45:16Z,C000509,AC00000398,1567,PLN,INTERNAL,POS,PL,CP00002838,NL,RETAIL_STANDARD,MEDIUM,False,False,0.11,2,3134,7,5047,1
T000001584,2025-11-21T12:31:44Z,C000523,AC00000302,2750,USD,INTERNAL,POS,PL,CP00000393,NL,RETAIL_PREMIUM,LOW,False,False,0.06,1,2750,4,7277,2
T000001585,2025-12-07T06:43:27Z,C000418,AC00000233,60462,PLN,SWIFT_IN,INTERNET,PL,CP00002330,DE,SME,HIGH,False,False,0.84,2,102063,4,245125,1
T000001586,2025-11-29T06:32:30Z,C000283,AC00000424,2267,USD,SEPA_CREDIT,MOBILE,PL,CP00000046,UA,RETAIL_STANDARD,MEDIUM,False,False,0.14,2,4534,4,7911,4
T000001587,2025-12-04T07:03:21Z,C000114,AC00000182,1304,USD,CARD_POS,MOBILE,PL,CP00001686,NL,RETAIL_STANDARD,LOW,False,False,0.17,3,3912,3,6238,2
T000001588,2025-11-15T17:16:43Z,C000088,AC00000503,84038,USD,SWIFT_IN,BRANCH,PL,CP00001719,NL,RETAIL_PREMIUM,HIGH,False,False,0.43,1,146481,5,347733,2
T000001589,2025-11-26T10:26:07Z,C000001,AC00000265,1088,PLN,SEPA_CREDIT,POS,PL,CP00000438,US,RETAIL_PREMIUM,MEDIUM,False,False,0.09,2,2176,7,6242,1
T000001590,2025-11-28T09:47:58Z,C000459,AC00000079,1143,EUR,SEPA_CREDIT,POS,PL,CP00000788,DE,RETAIL_STANDARD,LOW,False,False,0.1,1,1143,3,2684,1
T000001591,2025-12-01T21:44:48Z,C000123,AC00000243,1837,EUR,CARD_POS,MOBILE,PL,CP00002015,NL,RETAIL_STANDARD,LOW,False,False,0.11,1,1837,2,4671,4
T000001592,2025-11-11T03:42:49Z,C000025,AC00000404,2481,EUR,SEPA_CREDIT,POS,PL,CP00001825,AE,RETAIL_STANDARD,MEDIUM,False,False,0.18,3,7443,8,9413,1
T000001593,2025-12-06T02:00:01Z,C000201,AC00000210,75473,USD,SWIFT_IN,BRANCH,PL,CP00001088,DE,SME,MEDIUM,False,False,0.89,1,108935,2,315000,5
T000001594,2025-11-19T15:53:36Z,C000090,AC00000310,3255,EUR,SWIFT_OUT,INTERNET,PL,CP00002128,GB,HNWI,HIGH,True,False,0.65,3,3279,12,7679,14
T000001595,2025-11-12T09:28:35Z,C000124,AC00000009,74,EUR,INTERNAL,MOBILE,PL,CP00001760,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.12,1,74,2,184,3
T000001596,2025-11-28T06:20:24Z,C000184,AC00000231,1938,EUR,SEPA_CREDIT,INTERNET,PL,CP00000632,NL,RETAIL_STANDARD,MEDIUM,False,False,0.05,2,3876,3,7731,2
T000001597,2025-12-07T07:21:30Z,C000515,AC00000112,55438,USD,SEPA_CREDIT,INTERNET,PL,CP00000379,NL,SME,HIGH,False,False,0.72,3,58511,6,99332,6
T000001598,2025-12-08T21:42:29Z,C000214,AC00000071,1427,EUR,SEPA_CREDIT,MOBILE,PL,CP00002615,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.05,1,1427,5,3354,5
T000001599,2025-11-11T15:13:15Z,C000474,AC00000217,302,USD,INTERNAL,INTERNET,PL,CP00000019,AE,RETAIL_PREMIUM,LOW,False,False,0.21,3,906,4,1307,5
T000001600,2025-12-06T11:00:30Z,C000302,AC00000392,2097,EUR,CARD_POS,MOBILE,PL,CP00000281,DE,RETAIL_STANDARD,MEDIUM,False,False,0.15,3,6291,4,14959,1
T000001601,2025-12-05T12:02:43Z,C000447,AC00000294,112226,PLN,SWIFT_OUT,INTERNET,PL,CP00000260,US,SME,HIGH,False,False,0.64,3,267817,7,650368,4
T000001602,2025-11-19T18:58:58Z,C000315,AC00000353,530,EUR,INTERNAL,POS,PL,CP00000575,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.07,1,530,4,1473,5
T000001603,2025-11-28T14:32:03Z,C000050,AC00000354,84884,PLN,SEPA_CREDIT,INTERNET,PL,CP00002351,UA,SME,HIGH,False,False,0.62,3,106422,5,240225,6
T000001604,2025-11-15T10:44:23Z,C000369,AC00000192,114406,EUR,SWIFT_OUT,BRANCH,PL,CP00001557,DE,SME,HIGH,False,False,0.6,0,182109,4,349946,1
T000001605,2025-11-13T12:45:37Z,C000051,AC00000309,5443,EUR,INTERNAL,MOBILE,PL,CP00003198,NL,RETAIL_STANDARD,HIGH,False,False,0.88,25,146958,82,419298,10
T000001606,2025-12-02T16:00:08Z,C000178,AC00000529,618,EUR,SEPA_CREDIT,POS,PL,CP00000494,NL,RETAIL_STANDARD,MEDIUM,False,False,0.21,3,1854,8,2787,1
T000001607,2025-11-29T12:48:04Z,C000346,AC00000359,1340,EUR,CARD_POS,MOBILE,PL,CP00002052,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.01,1,1340,4,1985,3
T000001608,2025-12-07T21:23:51Z,C000353,AC00000509,3388,EUR,INTERNAL,MOBILE,PL,CP00000747,UA,RETAIL_PREMIUM,HIGH,False,False,0.76,32,123214,75,548822,12
T000001609,2025-12-01T19:07:58Z,C000192,AC00000235,114593,PLN,SEPA_CREDIT,INTERNET,PL,CP00002015,GB,RETAIL_PREMIUM,HIGH,False,False,0.9,3,169475,4,485481,1
T000001610,2025-11-12T22:48:39Z,C000461,AC00000273,12010,USD,SEPA_CREDIT,INTERNET,PL,CP00002096,DE,RETAIL_PREMIUM,HIGH,True,False,0.7,0,23960,10,65388,10
T000001611,2025-12-08T08:07:11Z,C000535,AC00000080,2092,EUR,INTERNAL,POS,PL,CP00001445,PL,RETAIL_STANDARD,MEDIUM,False,False,0.16,1,2092,3,3819,5
T000001612,2025-12-03T13:44:37Z,C000456,AC00000196,2910,PLN,SEPA_CREDIT,INTERNET,PL,CP00000912,PL,RETAIL_STANDARD,MEDIUM,False,False,0.22,3,8730,6,17220,1
T000001613,2025-11-28T04:33:46Z,C000256,AC00000103,66244,PLN,SEPA_CREDIT,INTERNET,PL,CP00000151,US,SME,MEDIUM,False,False,0.68,2,148629,3,352644,1
T000001614,2025-12-08T16:45:37Z,C000048,AC00000374,2935,USD,INTERNAL,MOBILE,PL,CP00001720,US,RETAIL_PREMIUM,LOW,False,False,0.08,0,2935,4,6899,3
T000001615,2025-11-13T20:12:32Z,C000127,AC00000409,1528,USD,CARD_POS,INTERNET,PL,CP00000704,NL,RETAIL_STANDARD,LOW,False,False,0.22,2,3056,5,7474,4
T000001616,2025-11-22T06:31:24Z,C000101,AC00000362,1113,USD,SEPA_CREDIT,INTERNET,PL,CP00001711,UA,RETAIL_PREMIUM,HIGH,False,False,0.37,31,33251,48,81365,10
T000001617,2025-11-14T18:24:01Z,C000111,AC00000498,1637,USD,INTERNAL,POS,PL,CP00001181,UA,RETAIL_PREMIUM,LOW,False,False,0.15,0,1637,2,4709,2
T000001618,2025-11-29T22:35:41Z,C000208,AC00000422,2370,USD,INTERNAL,MOBILE,PL,CP00000357,AE,RETAIL_STANDARD,LOW,False,False,0.19,1,2370,4,7053,3
T000001619,2025-11-26T10:27:08Z,C000505,AC00000302,67122,EUR,SEPA_CREDIT,INTERNET,PL,CP00002513,NL,SME,MEDIUM,False,False,0.92,0,112033,0,295675,3
T000001620,2025-11-16T15:19:36Z,C000212,AC00000396,12068,PLN,SEPA_CREDIT,BRANCH,PL,CP00000783,US,HNWI,HIGH,True,False,0.98,0,13160,9,28992,8
T000001621,2025-11-17T03:18:15Z,C000222,AC00000445,1217,PLN,SEPA_CREDIT,INTERNET,PL,CP00000967,DE,RETAIL_PREMIUM,LOW,False,False,0.02,0,1217,5,2131,2
T000001622,2025-12-03T12:08:40Z,C000058,AC00000429,1838,PLN,CARD_POS,MOBILE,PL,CP00000054,DE,RETAIL_STANDARD,MEDIUM,False,False,0.25,0,1838,1,2623,5
T000001623,2025-12-01T21:57:14Z,C000187,AC00000170,908,PLN,SEPA_CREDIT,INTERNET,PL,CP00000889,AE,RETAIL_PREMIUM,LOW,False,False,0.03,1,908,4,988,3
T000001624,2025-11-15T02:18:39Z,C000224,AC00000256,102233,PLN,SEPA_CREDIT,BRANCH,PL,CP00003221,US,SME,MEDIUM,False,False,0.5,0,163407,1,332122,7
T000001625,2025-12-07T23:13:35Z,C000325,AC00000336,13586,EUR,SEPA_CREDIT,INTERNET,PL,CP00002627,US,RETAIL_PREMIUM,HIGH,True,False,0.89,5,26530,14,56861,11
T000001626,2025-11-27T15:47:50Z,C000469,AC00000488,206,USD,CARD_POS,POS,PL,CP00000065,US,RETAIL_STANDARD,LOW,False,False,0.25,1,206,5,267,3
T000001627,2025-12-07T11:36:20Z,C000391,AC00000282,3947,EUR,INTERNAL,MOBILE,PL,CP00001594,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.42,30,96100,69,275654,10
T000001628,2025-12-04T17:21:28Z,C000152,AC00000201,79709,PLN,SEPA_CREDIT,BRANCH,PL,CP00002401,UA,SME,MEDIUM,False,False,0.66,3,145094,3,408042,1
T000001629,2025-11-10T19:49:07Z,C000500,AC00000201,22243,EUR,SEPA_CREDIT,BRANCH,PL,CP00001879,PL,RETAIL_PREMIUM,HIGH,True,False,0.86,3,35191,3,133505,11
T000001630,2025-11-20T17:28:22Z,C000369,AC00000218,2170,USD,CARD_POS,MOBILE,PL,CP00001475,US,RETAIL_PREMIUM,LOW,False,False,0.03,3,6510,4,17828,4
T000001631,2025-11-12T12:53:44Z,C000359,AC00000257,35534,USD,SWIFT_IN,INTERNET,PL,CP00002196,DE,RETAIL_PREMIUM,HIGH,False,False,0.7,3,69654,7,118865,6
T000001632,2025-11-23T22:54:37Z,C000069,AC00000485,772,EUR,INTERNAL,BRANCH,PL,CP00001669,UA,RETAIL_STANDARD,HIGH,False,False,0.86,25,22570,89,47104,3
T000001633,2025-11-24T18:11:39Z,C000072,AC00000142,4003,USD,INTERNAL,INTERNET,PL,CP00000943,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.52,38,180185,87,388590,9
T000001634,2025-11-15T11:25:37Z,C000369,AC00000320,2303,USD,SEPA_CREDIT,MOBILE,PL,CP00000826,NL,RETAIL_PREMIUM,LOW,False,False,0.21,2,4606,4,8419,4
T000001635,2025-11-24T18:01:30Z,C000542,AC00000400,27920,USD,SEPA_CREDIT,INTERNET,PL,CP00002196,NL,RETAIL_PREMIUM,HIGH,True,False,0.61,3,31875,6,50772,10
T000001636,2025-12-09T08:11:12Z,C000326,AC00000475,1090,EUR,INTERNAL,POS,PL,CP00000980,AE,RETAIL_STANDARD,MEDIUM,False,False,0.03,2,2180,6,3233,1
T000001637,2025-12-07T19:17:53Z,C000256,AC00000113,760,PLN,CARD_POS,INTERNET,PL,CP00000709,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.24,0,760,2,2119,2
T000001638,2025-11-11T19:02:35Z,C000078,AC00000162,5780,USD,SEPA_CREDIT,INTERNET,PL,CP00000133,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.45,35,162776,46,538758,11
T000001639,2025-11-19T14:07:11Z,C000323,AC00000188,2757,PLN,CARD_POS,POS,PL,CP00000137,NL,RETAIL_STANDARD,LOW,False,False,0.13,3,8271,8,17132,5
T000001640,2025-11-28T12:49:35Z,C000486,AC00000322,2106,EUR,CARD_POS,INTERNET,PL,CP00002023,DE,RETAIL_PREMIUM,LOW,False,False,0.18,2,4212,7,5326,1
T000001641,2025-12-05T04:43:13Z,C000033,AC00000114,27480,USD,SEPA_CREDIT,INTERNET,PL,CP00003119,GB,RETAIL_PREMIUM,HIGH,True,False,0.66,4,28579,6,69198,9
T000001642,2025-11-23T12:38:54Z,C000053,AC00000048,1730,USD,SEPA_CREDIT,INTERNET,PL,CP00002488,AE,RETAIL_STANDARD,LOW,False,False,0.04,3,5190,3,5799,2
T000001643,2025-12-07T02:54:22Z,C000201,AC00000365,113077,USD,SEPA_CREDIT,BRANCH,PL,CP00000493,DE,SME,MEDIUM,False,False,0.59,0,131837,0,347710,1
T000001644,2025-11-27T10:39:39Z,C000255,AC00000499,49719,USD,SWIFT_IN,INTERNET,PL,CP00001023,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.94,0,78427,0,160602,8
T000001645,2025-11-25T05:05:12Z,C000177,AC00000528,119847,PLN,SWIFT_OUT,INTERNET,PL,CP00003229,AE,SME,HIGH,False,False,0.77,0,139859,2,280709,6
T000001646,2025-11-19T10:55:12Z,C000085,AC00000102,2359,USD,CARD_POS,INTERNET,PL,CP00000266,US,RETAIL_PREMIUM,LOW,False,False,0.14,0,2359,5,5058,3
T000001647,2025-12-07T17:28:21Z,C000548,AC00000286,89958,USD,SWIFT_OUT,BRANCH,PL,CP00001821,UA,SME,HIGH,False,False,0.73,1,147219,4,274385,6
T000001648,2025-11-26T18:10:04Z,C000301,AC00000354,950,PLN,SEPA_CREDIT,MOBILE,PL,CP00000627,DE,RETAIL_STANDARD,LOW,False,False,0.21,2,1900,4,4872,4
T000001649,2025-12-05T10:10:33Z,C000135,AC00000124,2706,USD,SEPA_CREDIT,MOBILE,PL,CP00001813,DE,RETAIL_STANDARD,MEDIUM,False,False,0.15,1,2706,3,2854,1
T000001650,2025-11-12T12:07:47Z,C000413,AC00000259,1558,EUR,SEPA_CREDIT,INTERNET,PL,CP00001641,GB,RETAIL_STANDARD,MEDIUM,False,False,0.35,14,21086,65,65917,10
T000001651,2025-11-22T07:49:16Z,C000011,AC00000362,666,EUR,INTERNAL,MOBILE,PL,CP00001067,AE,RETAIL_STANDARD,MEDIUM,False,False,0.13,2,1332,6,2021,1
T000001652,2025-11-23T14:40:34Z,C000311,AC00000044,1485,PLN,SEPA_CREDIT,POS,PL,CP00002878,US,RETAIL_PREMIUM,LOW,False,False,0.08,3,4455,6,11629,1
T000001653,2025-11-11T20:10:41Z,C000098,AC00000042,2661,EUR,CARD_POS,POS,PL,CP00002357,AE,RETAIL_STANDARD,MEDIUM,False,False,0.16,0,2661,4,5170,5
T000001654,2025-12-09T08:51:31Z,C000437,AC00000524,255,USD,SEPA_CREDIT,MOBILE,PL,CP00001646,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.14,3,765,5,1821,5
T000001655,2025-11-15T01:27:58Z,C000079,AC00000358,74106,PLN,SWIFT_IN,INTERNET,PL,CP00000616,UA,SME,HIGH,False,False,0.46,3,97977,7,234026,1
T000001656,2025-11-12T07:23:38Z,C000396,AC00000275,5489,EUR,INTERNAL,INTERNET,PL,CP00000948,PL,RETAIL_STANDARD,HIGH,False,False,0.62,34,223787,83,899016,11
T000001657,2025-11-26T03:29:18Z,C000018,AC00000105,1753,USD,INTERNAL,MOBILE,PL,CP00003273,NL,RETAIL_STANDARD,LOW,False,False,0.06,3,5259,5,10255,5
T000001658,2025-11-10T17:58:56Z,C000292,AC00000521,1626,EUR,CARD_POS,INTERNET,PL,CP00002103,AE,RETAIL_PREMIUM,LOW,False,False,0.17,1,1626,5,4331,3
T000001659,2025-12-08T21:12:28Z,C000223,AC00000319,1444,EUR,INTERNAL,MOBILE,PL,CP00002725,NL,RETAIL_STANDARD,MEDIUM,False,False,0.55,27,44664,81,164311,10
T000001660,2025-12-07T04:35:59Z,C000055,AC00000547,6077,PLN,CARD_POS,INTERNET,PL,CP00001298,NL,RETAIL_PREMIUM,HIGH,False,False,0.43,25,129757,74,644452,5
T000001661,2025-11-12T07:24:51Z,C000051,AC00000444,2387,EUR,SEPA_CREDIT,POS,PL,CP00001535,PL,RETAIL_PREMIUM,LOW,False,False,0.18,0,2387,5,2487,2
T000001662,2025-11-10T17:50:46Z,C000125,AC00000416,1806,EUR,SEPA_CREDIT,INTERNET,PL,CP00002477,US,RETAIL_STANDARD,MEDIUM,False,False,0.73,10,16628,66,51311,15
T000001663,2025-12-02T23:03:39Z,C000045,AC00000477,2557,EUR,INTERNAL,POS,PL,CP00001223,DE,RETAIL_STANDARD,MEDIUM,False,False,0.12,2,5114,7,13793,2
T000001664,2025-11-21T20:36:49Z,C000446,AC00000007,6051,EUR,CARD_POS,MOBILE,PL,CP00003205,AE,RETAIL_STANDARD,HIGH,False,False,0.47,26,139815,85,604389,23
T000001665,2025-11-23T09:24:34Z,C000461,AC00000272,1457,USD,SEPA_CREDIT,MOBILE,PL,CP00000951,UA,RETAIL_PREMIUM,LOW,False,False,0.19,1,1457,5,1896,4
T000001666,2025-12-05T09:39:23Z,C000092,AC00000342,58505,PLN,SWIFT_IN,INTERNET,PL,CP00002279,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.93,1,144950,1,272985,6
T000001667,2025-11-19T06:04:59Z,C000001,AC00000497,612,PLN,CARD_POS,POS,PL,CP00000657,US,RETAIL_PREMIUM,LOW,False,False,0.21,3,1836,8,4055,1
T000001668,2025-12-08T02:39:47Z,C000480,AC00000263,788,EUR,CARD_POS,POS,PL,CP00002808,GB,RETAIL_STANDARD,MEDIUM,False,False,0.24,2,1576,6,2324,2
T000001669,2025-12-01T14:56:50Z,C000399,AC00000479,860,PLN,CARD_POS,MOBILE,PL,CP00000101,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.05,3,2580,4,6124,2
