transaction_id,timestamp,customer_id,account_id,amount,currency,transaction_type,channel,country_of_residence,counterparty_account_id,counterparty_country,customer_segment,kyc_risk_level,is_pep,on_sanctions_list,model_risk_score,tx_count_24h,total_amount_24h,tx_count_7d,total_amount_7d,unique_counterparties_30d
T000001485,2025-11-29T18:44:48Z,C000104,AC00000395,2648,PLN,SEPA_CREDIT,POS,PL,CP00000621,GB,RETAIL_STANDARD,LOW,False,False,0.14,2,5296,7,5609,5
T000001486,2025-11-22T02:25:51Z,C000236,AC00000064,1745,USD,INTERNAL,INTERNET,PL,CP00001547,GB,RETAIL_STANDARD,MEDIUM,False,False,0.05,3,5235,3,5250,3
T000001487,2025-11-10T14:51:11Z,C000407,AC00000435,1631,PLN,CASH_IN,ATM,PL,CP00000548,US,SME,MEDIUM,False,False,0.92,17,27934,74,116676,2
T000001488,2025-11-28T10:32:48Z,C000049,AC00000243,1391,EUR,CARD_POS,INTERNET,PL,CP00002517,PL,RETAIL_PREMIUM,LOW,False,False,0.16,1,1391,6,2237,4
T000001489,2025-12-03T22:43:07Z,C000033,AC00000235,1828,EUR,CARD_POS,MOBILE,PL,CP00001620,NL,RETAIL_PREMIUM,LOW,False,False,0.13,2,3656,3,10006,4
T000001490,2025-11-15T12:22:46Z,C000291,AC00000300,2558,EUR,INTERNAL,MOBILE,PL,CP00002634,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.1,2,5116,4,11077,2
T000001491,2025-12-04T13:19:59Z,C000153,AC00000312,37885,PLN,SEPA_CREDIT,INTERNET,PL,CP00000108,DE,RETAIL_PREMIUM,HIGH,True,False,0.9,2,37978,4,127506,8
T000001492,2025-11-18T05:57:33Z,C000205,AC00000247,37123,PLN,SWIFT_OUT,INTERNET,PL,CP00000740,UA,HNWI,HIGH,True,False,0.7,1,58381,5,155997,6
T000001493,2025-12-01T13:00:21Z,C000192,AC00000352,2121,EUR,SEPA_CREDIT,INTERNET,PL,CP00001198,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.34,15,30002,32,83469,23
T000001494,2025-11-09T20:29:59Z,C000008,AC00000299,30889,EUR,SWIFT_OUT,BRANCH,PL,CP00001170,DE,RETAIL_PREMIUM,HIGH,True,False,0.64,3,50986,9,88557,6
T000001495,2025-11-24T18:48:49Z,C000044,AC00000160,57542,PLN,SEPA_CREDIT,BRANCH,PL,CP00002386,PL,SME,MEDIUM,False,False,0.41,0,138531,2,255348,8
T000001496,2025-11-12T05:56:23Z,C000234,AC00000050,3820,PLN,INTERNAL,INTERNET,PL,CP00002520,US,RETAIL_STANDARD,MEDIUM,False,False,0.82,39,138258,68,329969,19
T000001497,2025-11-30T17:09:54Z,C000126,AC00000474,2656,USD,INTERNAL,MOBILE,PL,CP00000296,NL,RETAIL_STANDARD,MEDIUM,False,False,0.41,17,48885,39,99564,6
T000001498,2025-12-06T22:09:52Z,C000332,AC00000354,2815,EUR,CARD_POS,INTERNET,PL,CP00002849,PL,RETAIL_STANDARD,LOW,False,False,0.11,2,5630,3,7523,1
T000001499,2025-11-12T21:25:44Z,C000039,AC00000132,630,EUR,SEPA_CREDIT,MOBILE,PL,CP00002412,UA,RETAIL_STANDARD,LOW,False,False,0.04,0,630,0,1868,4
T000001500,2025-11-17T11:19:08Z,C000017,AC00000164,14071,PLN,SWIFT_OUT,INTERNET,PL,CP00002405,DE,RETAIL_PREMIUM,HIGH,True,False,0.64,5,16548,10,40450,13
T000001501,2025-11-26T21:07:37Z,C000108,AC00000115,983,USD,CARD_POS,MOBILE,PL,CP00000414,DE,RETAIL_STANDARD,LOW,False,False,0.19,1,983,3,1339,4
T000001502,2025-12-06T00:56:57Z,C000348,AC00000146,1296,EUR,INTERNAL,INTERNET,PL,CP00000518,DE,RETAIL_PREMIUM,LOW,False,False,0.05,1,1296,5,2332,3
T000001503,2025-11-23T01:35:34Z,C000099,AC00000138,91459,PLN,SEPA_CREDIT,INTERNET,PL,CP00000224,US,RETAIL_PREMIUM,HIGH,False,False,0.66,2,125415,5,307892,8
T000001504,2025-11-21T13:18:45Z,C000172,AC00000353,1569,PLN,SEPA_CREDIT,INTERNET,PL,CP00001572,GB,RETAIL_STANDARD,MEDIUM,False,False,0.2,2,3138,6,8454,3
T000001505,2025-11-25T12:09:52Z,C000318,AC00000470,8896,EUR,SEPA_CREDIT,INTERNET,PL,CP00001706,NL,HNWI,HIGH,True,False,0.9,2,13101,7,26830,9
T000001506,2025-12-09T00:17:49Z,C000223,AC00000369,24155,EUR,SEPA_CREDIT,INTERNET,PL,CP00002732,DE,RETAIL_PREMIUM,HIGH,True,False,0.68,1,37710,7,68564,13
T000001507,2025-12-04T00:05:41Z,C000253,AC00000473,8767,USD,SEPA_CREDIT,INTERNET,PL,CP00000618,NL,RETAIL_PREMIUM,HIGH,True,False,0.7,2,12929,4,40110,13
T000001508,2025-11-19T00:54:59Z,C000281,AC00000169,45827,USD,SWIFT_OUT,BRANCH,PL,CP00001758,DE,HNWI,HIGH,True,False,0.83,4,47024,5,116771,11
T000001509,2025-12-04T05:51:06Z,C000404,AC00000337,3403,PLN,CARD_POS,MOBILE,PL,CP00001701,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.32,20,72791,62,163772,17
T000001510,2025-12-04T17:32:23Z,C000243,AC00000067,2880,EUR,INTERNAL,POS,PL,CP00000242,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.24,1,2880,1,8311,3
T000001511,2025-11-10T06:11:59Z,C000459,AC00000072,39607,EUR,SWIFT_OUT,BRANCH,PL,CP00002998,NL,HNWI,HIGH,True,False,0.67,1,44273,2,174772,9
T000001512,2025-12-05T15:12:26Z,C000384,AC00000297,107082,USD,SEPA_CREDIT,INTERNET,PL,CP00000674,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.72,2,162412,5,293587,4
T000001513,2025-11-29T20:54:08Z,C000006,AC00000111,4642,EUR,CARD_POS,INTERNET,PL,CP00002346,NL,RETAIL_PREMIUM,HIGH,False,False,0.35,11,61141,28,155577,18
T000001514,2025-11-30T10:53:24Z,C000211,AC00000350,1396,USD,SEPA_CREDIT,MOBILE,PL,CP00000919,DE,RETAIL_STANDARD,MEDIUM,False,False,0.2,1,1396,5,1705,1
T000001515,2025-11-13T00:34:18Z,C000398,AC00000368,50665,PLN,SWIFT_IN,BRANCH,PL,CP00002326,UA,SME,HIGH,False,False,0.63,0,108530,0,194489,4
T000001516,2025-12-04T17:25:37Z,C000490,AC00000352,461,EUR,INTERNAL,INTERNET,PL,CP00002186,AE,RETAIL_STANDARD,LOW,False,False,0.24,2,922,2,2444,5
T000001517,2025-11-25T07:49:20Z,C000111,AC00000020,7973,PLN,SWIFT_OUT,INTERNET,PL,CP00001029,UA,RETAIL_PREMIUM,HIGH,True,False,0.85,0,11165,4,32890,14
T000001518,2025-12-07T11:21:58Z,C000078,AC00000272,29328,USD,SWIFT_OUT,INTERNET,PL,CP00001709,AE,RETAIL_PREMIUM,HIGH,True,False,0.65,0,41182,8,164650,14
T000001519,2025-12-03T17:15:41Z,C000133,AC00000257,1333,USD,CASH_IN,ATM,PL,CP00001349,NL,RETAIL_STANDARD,HIGH,False,False,0.77,18,30118,41,85478,4
T000001520,2025-11-25T07:30:04Z,C000052,AC00000106,25464,USD,SWIFT_IN,INTERNET,PL,CP00001566,PL,SME,MEDIUM,False,False,0.45,2,55532,2,154535,2
T000001521,2025-12-08T10:32:58Z,C000070,AC00000156,15564,EUR,SWIFT_IN,INTERNET,PL,CP00002741,AE,SME,MEDIUM,False,False,0.65,1,38224,5,89194,2
T000001522,2025-11-19T14:56:11Z,C000466,AC00000249,94635,USD,SWIFT_IN,BRANCH,PL,CP00000308,AE,RETAIL_PREMIUM,HIGH,False,False,0.44,1,232293,4,644311,6
T000001523,2025-12-09T12:51:37Z,C000020,AC00000471,95565,USD,SWIFT_OUT,INTERNET,PL,CP00002046,NL,SME,MEDIUM,False,False,0.88,0,189833,3,319521,5
T000001524,2025-11-16T12:57:32Z,C000472,AC00000172,1733,PLN,SEPA_CREDIT,POS,PL,CP00001358,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.09,3,5199,8,7128,1
T000001525,2025-11-15T09:50:33Z,C000255,AC00000379,36429,EUR,CASH_IN,BRANCH,PL,CP00000308,PL,SME,HIGH,False,False,0.52,40,1257943,102,4884159,5
T000001526,2025-11-21T01:27:58Z,C000200,AC00000310,41182,EUR,SEPA_CREDIT,BRANCH,PL,CP00002076,UA,HNWI,HIGH,True,False,0.96,1,81588,1,197696,12
T000001527,2025-11-15T23:16:14Z,C000187,AC00000399,14073,USD,SEPA_CREDIT,INTERNET,PL,CP00001214,DE,HNWI,HIGH,True,False,0.74,3,23053,4,60841,9
T000001528,2025-12-06T10:14:59Z,C000244,AC00000012,1254,USD,SEPA_CREDIT,POS,PL,CP00000176,PL,RETAIL_PREMIUM,LOW,False,False,0.07,2,2508,2,6715,1
T000001529,2025-11-26T02:09:49Z,C000399,AC00000414,5727,PLN,INTERNAL,INTERNET,PL,CP00000022,PL,RETAIL_STANDARD,MEDIUM,False,False,0.3,32,176606,80,384468,13
T000001530,2025-11-16T04:13:04Z,C000369,AC00000057,2751,PLN,CARD_POS,MOBILE,PL,CP00001439,AE,RETAIL_STANDARD,LOW,False,False,0.08,1,2751,2,4012,5
T000001531,2025-11-24T21:51:18Z,C000444,AC00000080,2532,USD,CARD_POS,POS,PL,CP00000789,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.16,2,5064,2,5077,1
T000001532,2025-11-20T13:39:52Z,C000361,AC00000060,171,PLN,CARD_POS,MOBILE,PL,CP00001422,US,RETAIL_STANDARD,LOW,False,False,0.2,2,342,3,559,4
T000001533,2025-11-13T09:14:39Z,C000369,AC00000502,1952,USD,CARD_POS,MOBILE,PL,CP00000168,UA,RETAIL_STANDARD,MEDIUM,False,False,0.03,1,1952,1,2450,5
T000001534,2025-12-06T21:57:10Z,C000249,AC00000309,567,PLN,INTERNAL,INTERNET,PL,CP00002512,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.19,0,567,5,864,4
T000001535,2025-11-26T11:17:04Z,C000180,AC00000088,87805,USD,SEPA_CREDIT,INTERNET,PL,CP00002089,US,SME,HIGH,False,False,0.83,1,90778,2,239110,8
T000001536,2025-11-12T18:02:19Z,C000456,AC00000257,93153,PLN,SWIFT_IN,BRANCH,PL,CP00002952,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.55,0,137717,2,320718,6
T000001537,2025-12-02T09:58:58Z,C000430,AC00000441,105370,USD,SWIFT_OUT,BRANCH,PL,CP00002612,PL,SME,MEDIUM,False,False,0.63,2,162156,3,369672,7
T000001538,2025-11-23T19:54:42Z,C000381,AC00000455,1353,PLN,SEPA_CREDIT,POS,PL,CP00000340,GB,RETAIL_STANDARD,MEDIUM,False,False,0.15,1,1353,4,2474,2
T000001539,2025-11-13T22:58:58Z,C000226,AC00000021,77771,USD,SWIFT_IN,BRANCH,PL,CP00001149,DE,RETAIL_PREMIUM,HIGH,False,False,0.67,3,149627,4,368115,7
T000001540,2025-11-19T10:17:31Z,C000289,AC00000189,18418,PLN,SEPA_CREDIT,INTERNET,PL,CP00003048,DE,HNWI,HIGH,True,False,0.72,1,22333,9,33765,3
T000001541,2025-11-19T18:56:14Z,C000408,AC00000111,3083,EUR,INTERNAL,INTERNET,PL,CP00002190,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.4,35,98486,82,471206,17
T000001542,2025-11-23T12:11:44Z,C000245,AC00000219,2591,PLN,CARD_POS,MOBILE,PL,CP00002692,DE,RETAIL_STANDARD,MEDIUM,False,False,0.16,2,5182,7,11398,3
T000001543,2025-11-14T05:05:12Z,C000397,AC00000232,11163,PLN,SWIFT_OUT,BRANCH,PL,CP00001145,PL,RETAIL_PREMIUM,HIGH,True,False,0.78,4,16019,6,60264,14
T000001544,2025-11-28T15:00:49Z,C000135,AC00000028,1150,EUR,INTERNAL,BRANCH,PL,CP00000357,GB,RETAIL_STANDARD,HIGH,False,False,0.68,27,39465,58,221820,6
T000001545,2025-12-06T10:08:21Z,C000406,AC00000227,185,PLN,CARD_POS,POS,PL,CP00001454,AE,RETAIL_STANDARD,MEDIUM,False,False,0.14,1,185,1,495,5
T000001546,2025-11-20T10:14:06Z,C000190,AC00000155,46002,PLN,SWIFT_OUT,BRANCH,PL,CP00001713,PL,RETAIL_PREMIUM,HIGH,True,False,0.83,4,48244,13,101235,6
T000001547,2025-11-10T10:02:02Z,C000060,AC00000023,2704,PLN,CARD_POS,INTERNET,PL,CP00002903,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.18,2,5408,5,6483,2
T000001548,2025-12-02T23:22:27Z,C000363,AC00000317,2423,PLN,INTERNAL,MOBILE,PL,CP00002979,GB,RETAIL_STANDARD,LOW,False,False,0.03,1,2423,2,2425,3
T000001549,2025-11-30T03:01:28Z,C000477,AC00000078,1236,EUR,SEPA_CREDIT,MOBILE,PL,CP00001358,GB,RETAIL_STANDARD,MEDIUM,False,False,0.24,3,3708,8,5843,2
T000001550,2025-12-01T08:19:26Z,C000107,AC00000083,1802,USD,SEPA_CREDIT,MOBILE,PL,CP00001849,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.03,3,5406,8,10033,1
T000001551,2025-11-27T15:47:19Z,C000089,AC00000329,1716,EUR,CARD_POS,MOBILE,PL,CP00002243,PL,RETAIL_STANDARD,LOW,False,False,0.1,0,1716,5,3860,2
T000001552,2025-12-01T02:02:39Z,C000025,AC00000396,71043,USD,SWIFT_OUT,BRANCH,PL,CP00001958,US,SME,MEDIUM,False,False,0.61,1,106774,2,184372,8
T000001553,2025-12-02T20:18:59Z,C000377,AC00000425,25895,PLN,SWIFT_OUT,INTERNET,PL,CP00002040,PL,SME,HIGH,False,False,0.83,2,58748,6,115578,1
T000001554,2025-12-04T05:32:32Z,C000153,AC00000250,898,USD,INTERNAL,POS,PL,CP00002857,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.16,1,898,3,1683,5
T000001555,2025-11-25T05:27:04Z,C000265,AC00000106,876,EUR,SEPA_CREDIT,MOBILE,PL,CP00002700,UA,RETAIL_STANDARD,LOW,False,False,0.03,3,2628,6,4428,1
T000001556,2025-11-30T11:03:47Z,C000398,AC00000362,3718,PLN,SEPA_CREDIT,MOBILE,PL,CP00002869,GB,RETAIL_STANDARD,HIGH,False,False,0.41,24,77952,62,358376,12
T000001557,2025-12-09T22:32:07Z,C000226,AC00000255,1656,EUR,SEPA_CREDIT,POS,PL,CP00001497,US,RETAIL_PREMIUM,MEDIUM,False,False,0.15,2,3312,5,7376,4
T000001558,2025-11-18T06:59:39Z,C000295,AC00000377,1716,PLN,INTERNAL,MOBILE,PL,CP00000089,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.1,1,1716,3,1735,4
T000001559,2025-12-06T13:57:31Z,C000147,AC00000056,31314,EUR,SEPA_CREDIT,INTERNET,PL,CP00000518,AE,HNWI,HIGH,True,False,0.7,3,53577,5,160366,6
T000001560,2025-12-06T15:00:03Z,C000075,AC00000135,30644,USD,SWIFT_OUT,BRANCH,PL,CP00000452,NL,HNWI,HIGH,True,False,0.81,5,42020,5,82574,15
T000001561,2025-12-08T10:11:11Z,C000294,AC00000354,32385,EUR,SWIFT_OUT,BRANCH,PL,CP00002962,UA,RETAIL_PREMIUM,HIGH,True,False,0.69,1,44483,9,99119,13
T000001562,2025-11-13T13:22:01Z,C000300,AC00000464,33876,USD,SWIFT_IN,INTERNET,PL,CP00002788,AE,RETAIL_PREMIUM,HIGH,False,False,0.8,1,43686,2,110967,5
T000001563,2025-11-16T00:46:37Z,C000225,AC00000144,67,USD,CARD_POS,MOBILE,PL,CP00001747,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.04,0,67,0,199,2
T000001564,2025-12-04T05:44:02Z,C000209,AC00000210,4197,PLN,CARD_POS,INTERNET,PL,CP00001733,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.72,30,101883,90,359496,22
T000001565,2025-12-06T22:10:35Z,C000260,AC00000293,148,EUR,CARD_POS,MOBILE,PL,CP00002456,DE,RETAIL_STANDARD,MEDIUM,False,False,0.16,2,296,5,461,1
T000001566,2025-11-12T06:29:26Z,C000221,AC00000384,507,PLN,SEPA_CREDIT,INTERNET,PL,CP00002676,AE,RETAIL_STANDARD,MEDIUM,False,False,0.43,10,4275,41,12291,8
T000001567,2025-11-26T06:58:10Z,C000037,AC00000293,300,EUR,SEPA_CREDIT,INTERNET,PL,CP00002614,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.03,2,600,2,926,1
T000001568,2025-11-19T16:54:37Z,C000106,AC00000282,2005,USD,CARD_POS,MOBILE,PL,CP00002645,DE,RETAIL_STANDARD,LOW,False,False,0.03,2,4010,5,6574,5
T000001569,2025-12-08T21:31:41Z,C000391,AC00000289,1896,EUR,CARD_POS,MOBILE,PL,CP00000451,GB,RETAIL_PREMIUM,LOW,False,False,0.11,2,3792,2,4483,5
T000001570,2025-12-02T06:18:09Z,C000210,AC00000496,27243,USD,SWIFT_OUT,INTERNET,PL,CP00000422,GB,RETAIL_PREMIUM,HIGH,False,False,0.72,0,42191,3,90138,7
T000001571,2025-11-15T17:12:42Z,C000164,AC00000424,841,PLN,INTERNAL,INTERNET,PL,CP00001952,AE,RETAIL_STANDARD,HIGH,False,False,0.51,26,25057,57,123003,22
T000001572,2025-11-27T22:37:15Z,C000433,AC00000336,2284,EUR,CARD_POS,POS,PL,CP00002891,DE,RETAIL_STANDARD,MEDIUM,False,False,0.05,2,4568,3,7900,2
T000001573,2025-11-13T13:23:27Z,C000480,AC00000494,322,EUR,SEPA_CREDIT,POS,PL,CP00002292,PL,RETAIL_PREMIUM,LOW,False,False,0.01,2,644,6,1692,4
T000001574,2025-11-15T10:11:38Z,C000156,AC00000350,32279,PLN,SWIFT_OUT,BRANCH,PL,CP00000646,AE,HNWI,HIGH,True,False,0.84,1,47740,7,122930,11
T000001575,2025-12-01T12:11:17Z,C000169,AC00000328,2956,PLN,SEPA_CREDIT,MOBILE,PL,CP00002122,NL,RETAIL_STANDARD,HIGH,False,False,0.38,33,82193,58,165475,22
T000001576,2025-11-10T09:13:15Z,C000468,AC00000230,1867,USD,INTERNAL,INTERNET,PL,CP00002929,AE,RETAIL_STANDARD,HIGH,False,False,0.38,36,75098,76,252903,8
T000001577,2025-11-30T04:18:26Z,C000400,AC00000204,570,PLN,CARD_POS,INTERNET,PL,CP00002469,PL,RETAIL_STANDARD,MEDIUM,False,False,0.48,34,22538,53,50024,9
T000001578,2025-11-15T11:50:45Z,C000358,AC00000496,1973,USD,CARD_POS,POS,PL,CP00002713,GB,RETAIL_PREMIUM,LOW,False,False,0.1,0,1973,4,5264,4
T000001579,2025-11-22T22:41:49Z,C000409,AC00000413,833,EUR,INTERNAL,MOBILE,PL,CP00001666,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.4,30,25230,55,65202,13
T000001580,2025-11-18T14:59:53Z,C000389,AC00000374,2140,PLN,INTERNAL,MOBILE,PL,CP00001880,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.52,17,30954,32,115717,13
T000001581,2025-11-30T18:48:54Z,C000432,AC00000052,2673,PLN,CARD_POS,POS,PL,CP00001371,GB,RETAIL_STANDARD,LOW,False,False,0.03,0,2673,0,7526,3
T000001582,2025-12-08T15:28:15Z,C000430,AC00000010,1602,PLN,SEPA_CREDIT,INTERNET,PL,CP00002065,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.43,31,46655,77,193772,13
T000001583,2025-11-25T17:29:46Z,C000367,AC00000504,491,PLN,CARD_POS,INTERNET,PL,CP00002459,DE,RETAIL_PREMIUM,LOW,False,False,0.24,2,982,6,1773,5
T000001584,2025-12-09T01:00:06Z,C000397,AC00000291,1776,USD,CARD_POS,MOBILE,PL,CP00000984,AE,RETAIL_PREMIUM,HIGH,False,False,0.52,7,14304,22,69048,20
T000001585,2025-11-13T21:15:33Z,C000403,AC00000342,6403,EUR,CARD_POS,MOBILE,PL,CP00002426,DE,RETAIL_STANDARD,HIGH,False,False,0.7,37,253002,65,507987,6
T000001586,2025-11-30T23:41:04Z,C000018,AC00000328,2341,PLN,SEPA_CREDIT,MOBILE,PL,CP00002414,PL,RETAIL_PREMIUM,LOW,False,False,0.19,2,4682,4,6634,2
T000001587,2025-12-01T17:10:23Z,C000241,AC00000328,26994,EUR,SWIFT_OUT,INTERNET,PL,CP00002685,DE,RETAIL_PREMIUM,HIGH,True,False,0.8,4,46234,7,163185,4
T000001588,2025-11-16T12:21:38Z,C000455,AC00000117,55595,USD,SWIFT_OUT,BRANCH,PL,CP00000015,AE,SME,MEDIUM,False,False,0.53,0,70062,1,140396,5
T000001589,2025-12-01T17:59:29Z,C000455,AC00000428,29360,EUR,SWIFT_OUT,INTERNET,PL,CP00000363,DE,RETAIL_PREMIUM,HIGH,True,False,0.8,3,34362,13,53667,15
T000001590,2025-12-07T06:47:15Z,C000311,AC00000470,1925,USD,CARD_POS,MOBILE,PL,CP00001051,AE,RETAIL_STANDARD,MEDIUM,False,False,0.17,0,1925,2,5433,2
T000001591,2025-11-30T18:51:40Z,C000009,AC00000444,31351,EUR,SWIFT_OUT,BRANCH,PL,CP00000831,UA,RETAIL_PREMIUM,HIGH,True,False,0.83,4,47146,6,81876,12
T000001592,2025-11-22T22:55:10Z,C000030,AC00000107,2011,EUR,CARD_POS,POS,PL,CP00001990,GB,RETAIL_STANDARD,MEDIUM,False,False,0.23,0,2011,4,4002,4
T000001593,2025-11-25T22:58:34Z,C000026,AC00000090,2670,USD,INTERNAL,MOBILE,PL,CP00002682,GB,RETAIL_STANDARD,MEDIUM,False,False,0.11,1,2670,4,7605,2
T000001594,2025-12-06T04:42:18Z,C000012,AC00000200,400,EUR,INTERNAL,POS,PL,CP00002637,GB,RETAIL_STANDARD,MEDIUM,False,False,0.08,3,1200,5,1605,5
T000001595,2025-12-04T21:32:11Z,C000109,AC00000139,77471,EUR,SWIFT_IN,BRANCH,PL,CP00001399,UA,SME,MEDIUM,False,False,0.6,3,131489,6,260883,8
T000001596,2025-11-09T21:30:13Z,C000031,AC00000075,6834,USD,CARD_POS,MOBILE,PL,CP00001192,PL,RETAIL_STANDARD,MEDIUM,False,False,0.65,34,196049,93,620023,20
T000001597,2025-11-21T00:23:39Z,C000360,AC00000096,7261,USD,SWIFT_OUT,BRANCH,PL,CP00002183,GB,RETAIL_PREMIUM,HIGH,True,False,0.87,5,8089,9,22762,3
T000001598,2025-11-18T07:35:56Z,C000186,AC00000458,2669,USD,CARD_POS,POS,PL,CP00002013,NL,RETAIL_STANDARD,LOW,False,False,0.04,3,8007,3,18039,1
T000001599,2025-11-13T22:20:02Z,C000014,AC00000066,5624,USD,SEPA_CREDIT,INTERNET,PL,CP00002078,GB,RETAIL_STANDARD,MEDIUM,False,False,0.4,8,44873,28,166697,5
T000001600,2025-11-23T07:58:34Z,C000216,AC00000122,27194,USD,SWIFT_OUT,INTERNET,PL,CP00002298,PL,RETAIL_PREMIUM,HIGH,True,False,0.9,1,51299,1,177296,10
T000001601,2025-11-30T01:22:37Z,C000143,AC00000266,25821,USD,SEPA_CREDIT,BRANCH,PL,CP00002352,GB,RETAIL_PREMIUM,HIGH,True,False,0.72,1,37945,11,84264,3
T000001602,2025-12-10T07:42:55Z,C000377,AC00000418,18758,USD,SWIFT_OUT,BRANCH,PL,CP00003183,GB,HNWI,HIGH,True,False,0.96,0,32270,8,121272,15
T000001603,2025-11-19T12:20:48Z,C000288,AC00000390,2247,USD,CARD_POS,POS,PL,CP00001758,UA,RETAIL_PREMIUM,LOW,False,False,0.2,3,6741,5,19245,5
T000001604,2025-12-06T18:17:00Z,C000362,AC00000440,69590,USD,SWIFT_OUT,INTERNET,PL,CP00000656,AE,SME,HIGH,False,False,0.69,3,92119,6,252848,6
T000001605,2025-11-26T08:07:48Z,C000298,AC00000250,1723,PLN,SEPA_CREDIT,MOBILE,PL,CP00003167,US,RETAIL_PREMIUM,MEDIUM,False,False,0.22,1,1723,6,4580,3
T000001606,2025-11-09T21:05:07Z,C000327,AC00000062,2490,EUR,CARD_POS,POS,PL,CP00002953,PL,RETAIL_STANDARD,LOW,False,False,0.12,1,2490,5,3830,4
T000001607,2025-12-09T07:55:55Z,C000201,AC00000047,980,USD,SEPA_CREDIT,INTERNET,PL,CP00001915,GB,RETAIL_PREMIUM,LOW,False,False,0.07,3,2940,4,7905,5
T000001608,2025-11-12T01:18:46Z,C000142,AC00000344,25222,USD,SWIFT_OUT,INTERNET,PL,CP00001439,PL,RETAIL_PREMIUM,HIGH,True,False,0.68,0,42286,10,63943,8
T000001609,2025-11-11T15:01:46Z,C000476,AC00000272,2853,USD,SEPA_CREDIT,MOBILE,PL,CP00002813,US,RETAIL_STANDARD,LOW,False,False,0.04,1,2853,2,7135,5
T000001610,2025-11-21T06:56:03Z,C000030,AC00000282,806,PLN,INTERNAL,INTERNET,PL,CP00001643,NL,RETAIL_STANDARD,MEDIUM,False,False,0.04,3,2418,5,3138,4
T000001611,2025-11-21T04:00:51Z,C000229,AC00000198,1483,USD,SEPA_CREDIT,POS,PL,CP00002929,US,RETAIL_PREMIUM,LOW,False,False,0.2,2,2966,4,4996,1
T000001612,2025-11-29T12:54:05Z,C000238,AC00000332,5952,PLN,CARD_POS,INTERNET,PL,CP00000322,GB,RETAIL_STANDARD,HIGH,False,False,0.38,25,139516,57,409897,12
T000001613,2025-12-06T13:52:42Z,C000426,AC00000467,1074,PLN,CARD_POS,POS,PL,CP00001014,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.1,3,3222,3,9651,2
T000001614,2025-12-02T16:01:52Z,C000436,AC00000264,1787,PLN,INTERNAL,POS,PL,CP00000712,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.05,0,1787,4,2707,1
T000001615,2025-12-08T12:06:52Z,C000435,AC00000240,71555,PLN,SWIFT_OUT,BRANCH,PL,CP00002472,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.42,1,73720,2,212639,6
T000001616,2025-11-29T07:26:47Z,C000147,AC00000129,1765,USD,CARD_POS,MOBILE,PL,CP00002884,US,RETAIL_PREMIUM,LOW,False,False,0.21,3,5295,4,12461,1
T000001617,2025-11-27T05:16:37Z,C000040,AC00000316,420,USD,SEPA_CREDIT,POS,PL,CP00001410,AE,RETAIL_STANDARD,MEDIUM,False,False,0.08,2,840,7,1095,2
T000001618,2025-11-30T15:13:45Z,C000180,AC00000244,592,PLN,SEPA_CREDIT,INTERNET,PL,CP00001009,NL,RETAIL_STANDARD,LOW,False,False,0.04,3,1776,5,4500,4
T000001619,2025-11-27T10:50:34Z,C000293,AC00000265,2946,PLN,INTERNAL,INTERNET,PL,CP00000349,UA,RETAIL_STANDARD,LOW,False,False,0.22,1,2946,6,4708,4
T000001620,2025-12-06T15:40:01Z,C000496,AC00000496,29051,PLN,SEPA_CREDIT,BRANCH,PL,CP00002778,US,SME,HIGH,False,False,0.93,2,29739,3,75090,2
T000001621,2025-12-09T02:24:45Z,C000219,AC00000166,4000,USD,SEPA_CREDIT,MOBILE,PL,CP00000457,AE,RETAIL_STANDARD,MEDIUM,False,False,0.36,15,64447,30,272669,21
T000001622,2025-11-22T06:36:36Z,C000078,AC00000330,1936,EUR,SEPA_CREDIT,MOBILE,PL,CP00000893,US,RETAIL_PREMIUM,MEDIUM,False,False,0.01,3,5808,6,7131,1
T000001623,2025-11-21T07:37:01Z,C000083,AC00000383,50935,PLN,SEPA_CREDIT,INTERNET,PL,CP00000232,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.81,2,54840,3,82743,7
